5641027	20020131	1	900000000000207008	164108006	164310001	0	116680003	900000000000011006	900000000000451002
5642023	20020131	1	900000000000207008	164108006	57767002	0	116680003	900000000000011006	900000000000451002
5643029	20020131	1	900000000000207008	164108006	11465001	0	116680003	900000000000011006	900000000000451002
5658021	20020131	1	900000000000207008	164209009	42487002	0	116680003	900000000000011006	900000000000451002
5659029	20020131	1	900000000000207008	164209009	164310001	0	116680003	900000000000011006	900000000000451002
5660023	20020131	1	900000000000207008	164209009	61633005	0	116680003	900000000000011006	900000000000451002
5672028	20020131	1	900000000000207008	164310001	165664003	0	116680003	900000000000011006	900000000000451002
5673022	20020131	1	900000000000207008	164310001	27403003	0	116680003	900000000000011006	900000000000451002
5685025	20020131	1	900000000000207008	164411003	90211001	0	116680003	900000000000011006	900000000000451002
5686029	20020131	1	900000000000207008	164411003	164613006	0	116680003	900000000000011006	900000000000451002
5687022	20020131	1	900000000000207008	164411003	57767002	0	116680003	900000000000011006	900000000000451002
5703028	20020131	1	900000000000207008	164512008	89827006	0	116680003	900000000000011006	900000000000451002
5704023	20020131	1	900000000000207008	164512008	61633005	0	116680003	900000000000011006	900000000000451002
5705024	20020131	1	900000000000207008	164512008	164613006	0	116680003	900000000000011006	900000000000451002
5719024	20020131	1	900000000000207008	164613006	165664003	0	116680003	900000000000011006	900000000000451002
5720029	20020131	1	900000000000207008	164613006	11532007	0	116680003	900000000000011006	900000000000451002
5736027	20020131	1	900000000000207008	164714007	164908005	0	116680003	900000000000011006	900000000000451002
5737020	20020131	1	900000000000207008	164714007	57767002	0	116680003	900000000000011006	900000000000451002
5738026	20020131	1	900000000000207008	164714007	51914000	0	116680003	900000000000011006	900000000000451002
5771027	20020131	1	900000000000207008	164809001	1243003	0	116680003	900000000000011006	900000000000451002
5772023	20020131	1	900000000000207008	164809001	61633005	0	116680003	900000000000011006	900000000000451002
5773029	20020131	1	900000000000207008	164809001	164908005	0	116680003	900000000000011006	900000000000451002
5797022	20020131	1	900000000000207008	164908005	165664003	0	116680003	900000000000011006	900000000000451002
5798028	20020131	1	900000000000207008	164908005	23626002	0	116680003	900000000000011006	900000000000451002
5840029	20020131	1	900000000000207008	164992000	57767002	0	116680003	900000000000011006	900000000000451002
5841025	20020131	1	900000000000207008	164992000	5847003	0	116680003	900000000000011006	900000000000451002
5842021	20020131	1	900000000000207008	164992000	165182001	0	116680003	900000000000011006	900000000000451002
5875029	20020131	1	900000000000207008	165087005	4276000	0	116680003	900000000000011006	900000000000451002
5876028	20020131	1	900000000000207008	165087005	165182001	0	116680003	900000000000011006	900000000000451002
5877021	20020131	1	900000000000207008	165087005	61633005	0	116680003	900000000000011006	900000000000451002
5907021	20020131	1	900000000000207008	165182001	165664003	0	116680003	900000000000011006	900000000000451002
5908027	20020131	1	900000000000207008	165182001	44755000	0	116680003	900000000000011006	900000000000451002
5988025	20020131	1	900000000000207008	165269004	317373001	0	116680003	900000000000011006	900000000000451002
5989022	20020131	1	900000000000207008	165269004	84522009	0	116680003	900000000000011006	900000000000451002
6013021	20020131	1	900000000000207008	165370001	165564008	0	116680003	900000000000011006	900000000000451002
6014026	20020131	1	900000000000207008	165370001	25402007	0	116680003	900000000000011006	900000000000451002
6015025	20020131	1	900000000000207008	165370001	57767002	0	116680003	900000000000011006	900000000000451002
6028021	20020131	1	900000000000207008	165470000	165564008	0	116680003	900000000000011006	900000000000451002
6029029	20020131	1	900000000000207008	165470000	61633005	0	116680003	900000000000011006	900000000000451002
6030023	20020131	1	900000000000207008	165470000	28172001	0	116680003	900000000000011006	900000000000451002
6064022	20020131	1	900000000000207008	165564008	43937007	0	116680003	900000000000011006	900000000000451002
6065023	20020131	1	900000000000207008	165564008	165664003	0	116680003	900000000000011006	900000000000451002
6087025	20020131	1	900000000000207008	165664003	15515004	0	116680003	900000000000011006	900000000000451002
6088024	20020131	1	900000000000207008	165664003	317570004	0	116680003	900000000000011006	900000000000451002
6109028	20020131	1	900000000000207008	165758003	15515004	0	116680003	900000000000011006	900000000000451002
6110022	20020131	1	900000000000207008	165758003	317665004	0	116680003	900000000000011006	900000000000451002
6120028	20020131	1	900000000000207008	103014001	11679003	0	116680003	900000000000011006	900000000000451002
6121029	20020131	1	900000000000207008	103015000	11679003	0	116680003	900000000000011006	900000000000451002
6126023	20020131	1	900000000000207008	103016004	11679003	0	116680003	900000000000011006	900000000000451002
6137024	20020131	1	900000000000207008	165857003	317766009	0	116680003	900000000000011006	900000000000451002
6138025	20020131	1	900000000000207008	165857003	15515004	0	116680003	900000000000011006	900000000000451002
6152028	20020131	1	900000000000207008	165956006	32308008	0	116680003	900000000000011006	900000000000451002
6374025	20020131	1	900000000000207008	10317009	23680005	0	116680003	900000000000011006	900000000000451002
7020022	20020131	1	900000000000207008	10339006	34959001	0	116680003	900000000000011006	900000000000451002
7021021	20020131	1	900000000000207008	10339006	7148007	0	116680003	900000000000011006	900000000000451002
8033025	20020131	1	900000000000207008	171745006	278538001	0	116680003	900000000000011006	900000000000451002
8035021	20020131	1	900000000000207008	171754009	231051004	0	116680003	900000000000011006	900000000000451002
8039026	20020131	1	900000000000207008	171756006	280392009	0	116680003	900000000000011006	900000000000451002
8041025	20020131	1	900000000000207008	171756006	231051004	0	116680003	900000000000011006	900000000000451002
8048020	20020131	1	900000000000207008	171770006	231048006	0	116680003	900000000000011006	900000000000451002
8050028	20020131	1	900000000000207008	171777009	231036008	0	116680003	900000000000011006	900000000000451002
8055022	20020131	1	900000000000207008	171784001	108119007	0	116680003	900000000000011006	900000000000451002
9787021	20020131	1	900000000000207008	174076009	13334000	0	116680003	900000000000011006	900000000000451002
9837021	20020131	1	900000000000207008	174169002	113308007	0	116680003	900000000000011006	900000000000451002
9875021	20020131	1	900000000000207008	174268004	67243007	0	116680003	900000000000011006	900000000000451002
9950023	20020131	1	900000000000207008	174363005	42743005	0	116680003	900000000000011006	900000000000451002
9998025	20020131	1	900000000000207008	174452008	67779000	0	116680003	900000000000011006	900000000000451002
10051028	20020131	1	900000000000207008	174544008	88449001	0	116680003	900000000000011006	900000000000451002
10116022	20020131	1	900000000000207008	10394003	91502009	0	116680003	900000000000011006	900000000000451002
10229025	20020131	1	900000000000207008	174829001	38524004	0	116680003	900000000000011006	900000000000451002
10266020	20020131	1	900000000000207008	174925008	24765004	0	116680003	900000000000011006	900000000000451002
10342028	20020131	1	900000000000207008	175023008	823005	0	116680003	900000000000011006	900000000000451002
11747029	20020131	1	900000000000207008	10420000	25789004	0	116680003	900000000000011006	900000000000451002
12757025	20020131	1	900000000000207008	178517008	239541009	0	116680003	900000000000011006	900000000000451002
12759027	20020131	1	900000000000207008	178518003	178517008	0	116680003	900000000000011006	900000000000451002
12763023	20020131	1	900000000000207008	178523003	178517008	0	116680003	900000000000011006	900000000000451002
12765027	20020131	1	900000000000207008	178526006	178517008	0	116680003	900000000000011006	900000000000451002
12768025	20190731	1	900000000000207008	178530009	239541009	0	116680003	900000000000011006	900000000000451002
12769022	20020131	1	900000000000207008	178531008	178530009	0	116680003	900000000000011006	900000000000451002
12771022	20020131	1	900000000000207008	178534000	178530009	0	116680003	900000000000011006	900000000000451002
12776028	20020131	1	900000000000207008	178536003	62409009	0	116680003	900000000000011006	900000000000451002
12777021	20020131	1	900000000000207008	178538002	178530009	0	116680003	900000000000011006	900000000000451002
12782025	20020131	1	900000000000207008	178546001	81099000	0	116680003	900000000000011006	900000000000451002
12786027	20020131	1	900000000000207008	178551007	273995009	0	116680003	900000000000011006	900000000000451002
12787020	20020131	1	900000000000207008	178553005	273995009	0	116680003	900000000000011006	900000000000451002
12788026	20020131	1	900000000000207008	178555003	239544001	0	116680003	900000000000011006	900000000000451002
12795024	20020131	1	900000000000207008	178568006	273996005	0	116680003	900000000000011006	900000000000451002
12798021	20020131	1	900000000000207008	178570002	273996005	0	116680003	900000000000011006	900000000000451002
12799029	20020131	1	900000000000207008	178572005	239544001	0	116680003	900000000000011006	900000000000451002
12810023	20020131	1	900000000000207008	178583001	302130002	0	116680003	900000000000011006	900000000000451002
12812026	20210731	1	900000000000207008	178590006	302130002	0	116680003	900000000000011006	900000000000451002
12814025	20020131	1	900000000000207008	178600005	302129007	0	116680003	900000000000011006	900000000000451002
12817021	20020131	1	900000000000207008	178618008	239542002	0	116680003	900000000000011006	900000000000451002
12818027	20020131	1	900000000000207008	178619000	178618008	0	116680003	900000000000011006	900000000000451002
12820029	20020131	1	900000000000207008	178620006	178618008	0	116680003	900000000000011006	900000000000451002
12821025	20020131	1	900000000000207008	178623008	178618008	0	116680003	900000000000011006	900000000000451002
12822021	20020131	1	900000000000207008	178624002	178618008	0	116680003	900000000000011006	900000000000451002
12823027	20020131	1	900000000000207008	178625001	178618008	0	116680003	900000000000011006	900000000000451002
12824022	20020131	1	900000000000207008	178625001	260649000	0	116680003	900000000000011006	900000000000451002
12826024	20020131	1	900000000000207008	178626000	178618008	0	116680003	900000000000011006	900000000000451002
12828020	20020131	1	900000000000207008	178631003	239542002	0	116680003	900000000000011006	900000000000451002
12829028	20020131	1	900000000000207008	178633000	178631003	0	116680003	900000000000011006	900000000000451002
12830022	20020131	1	900000000000207008	178634006	178631003	0	116680003	900000000000011006	900000000000451002
12831021	20020131	1	900000000000207008	178637004	178631003	0	116680003	900000000000011006	900000000000451002
12832025	20020131	1	900000000000207008	178638009	178631003	0	116680003	900000000000011006	900000000000451002
12833024	20020131	1	900000000000207008	178638009	260649000	0	116680003	900000000000011006	900000000000451002
12835028	20020131	1	900000000000207008	178639001	178631003	0	116680003	900000000000011006	900000000000451002
12840020	20020131	1	900000000000207008	178669008	3418002	0	116680003	900000000000011006	900000000000451002
12844027	20020131	1	900000000000207008	178676003	178674000	0	116680003	900000000000011006	900000000000451002
12847023	20020131	1	900000000000207008	178677007	178674000	0	116680003	900000000000011006	900000000000451002
12856026	20020131	1	900000000000207008	178685003	239550006	0	116680003	900000000000011006	900000000000451002
12885021	20020131	1	900000000000207008	178761002	55705006	0	116680003	900000000000011006	900000000000451002
12887029	20020131	1	900000000000207008	178761002	17423001	0	116680003	900000000000011006	900000000000451002
12893021	20020131	1	900000000000207008	178772007	6385000	0	116680003	900000000000011006	900000000000451002
12899020	20020131	1	900000000000207008	178773002	6385000	0	116680003	900000000000011006	900000000000451002
12905020	20020131	1	900000000000207008	178774008	6385000	0	116680003	900000000000011006	900000000000451002
12909025	20020131	1	900000000000207008	178776005	178771000	0	116680003	900000000000011006	900000000000451002
12914026	20020131	1	900000000000207008	178777001	178771000	0	116680003	900000000000011006	900000000000451002
12915025	20020131	1	900000000000207008	178778006	178771000	0	116680003	900000000000011006	900000000000451002
12918028	20020131	1	900000000000207008	178779003	178771000	0	116680003	900000000000011006	900000000000451002
12923028	20020131	1	900000000000207008	178780000	178771000	0	116680003	900000000000011006	900000000000451002
12931022	20020131	1	900000000000207008	178799009	239564006	0	116680003	900000000000011006	900000000000451002
12934025	20020131	1	900000000000207008	178805003	122469009	0	116680003	900000000000011006	900000000000451002
12936028	20020131	1	900000000000207008	178806002	239547008	0	116680003	900000000000011006	900000000000451002
13307026	20020131	1	900000000000207008	179631005	274460008	0	116680003	900000000000011006	900000000000451002
13308020	20020131	1	900000000000207008	179631005	58825001	0	116680003	900000000000011006	900000000000451002
14019022	20020131	1	900000000000207008	180959008	2748008	0	116680003	900000000000011006	900000000000451002
14020027	20020131	1	900000000000207008	180959008	272625005	0	116680003	900000000000011006	900000000000451002
14022024	20020131	1	900000000000207008	180960003	54785003	0	116680003	900000000000011006	900000000000451002
14023025	20020131	1	900000000000207008	180961004	50800009	0	116680003	900000000000011006	900000000000451002
14025021	20020131	1	900000000000207008	180962006	60051002	0	116680003	900000000000011006	900000000000451002
14027029	20020131	1	900000000000207008	180965008	69733000	0	116680003	900000000000011006	900000000000451002
14028023	20020131	1	900000000000207008	180966009	180965008	0	116680003	900000000000011006	900000000000451002
14030020	20020131	1	900000000000207008	180966009	79677002	0	116680003	900000000000011006	900000000000451002
14031024	20020131	1	900000000000207008	180967000	180965008	0	116680003	900000000000011006	900000000000451002
14032028	20020131	1	900000000000207008	180967000	66828007	0	116680003	900000000000011006	900000000000451002
14033022	20020131	1	900000000000207008	180968005	128198006	0	116680003	900000000000011006	900000000000451002
14034027	20020131	1	900000000000207008	180969002	79677002	0	116680003	900000000000011006	900000000000451002
14035026	20020131	1	900000000000207008	180970001	79677002	0	116680003	900000000000011006	900000000000451002
14036025	20020131	1	900000000000207008	180971002	79677002	0	116680003	900000000000011006	900000000000451002
14037023	20020131	1	900000000000207008	180972009	79677002	0	116680003	900000000000011006	900000000000451002
14038029	20020131	1	900000000000207008	180973004	79677002	0	116680003	900000000000011006	900000000000451002
14039021	20020131	1	900000000000207008	180974005	79677002	0	116680003	900000000000011006	900000000000451002
14042026	20020131	1	900000000000207008	180975006	79677002	0	116680003	900000000000011006	900000000000451002
14043020	20020131	1	900000000000207008	180976007	79677002	0	116680003	900000000000011006	900000000000451002
14044025	20020131	1	900000000000207008	180977003	66828007	0	116680003	900000000000011006	900000000000451002
14045029	20020131	1	900000000000207008	180978008	66828007	0	116680003	900000000000011006	900000000000451002
14046028	20020131	1	900000000000207008	180979000	66828007	0	116680003	900000000000011006	900000000000451002
14047021	20020131	1	900000000000207008	180980002	66828007	0	116680003	900000000000011006	900000000000451002
14048027	20020131	1	900000000000207008	180981003	66828007	0	116680003	900000000000011006	900000000000451002
14049024	20020131	1	900000000000207008	180982005	66828007	0	116680003	900000000000011006	900000000000451002
14050024	20020131	1	900000000000207008	180983000	66828007	0	116680003	900000000000011006	900000000000451002
14051023	20020131	1	900000000000207008	180984006	66828007	0	116680003	900000000000011006	900000000000451002
14053021	20020131	1	900000000000207008	180985007	66828007	0	116680003	900000000000011006	900000000000451002
14054026	20020131	1	900000000000207008	180986008	66828007	0	116680003	900000000000011006	900000000000451002
14055025	20020131	1	900000000000207008	180987004	66828007	0	116680003	900000000000011006	900000000000451002
14056029	20020131	1	900000000000207008	180988009	66828007	0	116680003	900000000000011006	900000000000451002
14057022	20020131	1	900000000000207008	180989001	128198006	0	116680003	900000000000011006	900000000000451002
14058028	20020131	1	900000000000207008	180990005	128198006	0	116680003	900000000000011006	900000000000451002
14059020	20020131	1	900000000000207008	180991009	128198006	0	116680003	900000000000011006	900000000000451002
14060026	20020131	1	900000000000207008	180992002	128198006	0	116680003	900000000000011006	900000000000451002
14061027	20020131	1	900000000000207008	180993007	128198006	0	116680003	900000000000011006	900000000000451002
14062023	20020131	1	900000000000207008	180994001	128199003	0	116680003	900000000000011006	900000000000451002
14065020	20020131	1	900000000000207008	180995000	128199003	0	116680003	900000000000011006	900000000000451002
14066021	20020131	1	900000000000207008	180996004	128199003	0	116680003	900000000000011006	900000000000451002
14067028	20020131	1	900000000000207008	180997008	128199003	0	116680003	900000000000011006	900000000000451002
14068022	20020131	1	900000000000207008	180998003	128199003	0	116680003	900000000000011006	900000000000451002
14183026	20020131	1	900000000000207008	181097002	75559006	0	116680003	900000000000011006	900000000000451002
14481024	20020131	1	900000000000207008	181329004	362877004	0	116680003	900000000000011006	900000000000451002
14482028	20020131	1	900000000000207008	181329004	17388009	0	116680003	900000000000011006	900000000000451002
14483022	20020131	1	900000000000207008	181330009	362877004	0	116680003	900000000000011006	900000000000451002
14484027	20020131	1	900000000000207008	181330009	54834004	0	116680003	900000000000011006	900000000000451002
14485026	20020131	1	900000000000207008	181331008	83232007	0	116680003	900000000000011006	900000000000451002
14486025	20020131	1	900000000000207008	181331008	244285007	0	116680003	900000000000011006	900000000000451002
15161023	20020131	1	900000000000207008	181745000	44947003	0	116680003	900000000000011006	900000000000451002
15172029	20190131	1	900000000000207008	181750006	304018007	0	116680003	900000000000011006	900000000000451002
15173023	20020131	1	900000000000207008	181750006	44947003	0	116680003	900000000000011006	900000000000451002
15179022	20020131	1	900000000000207008	181752003	304023007	0	116680003	900000000000011006	900000000000451002
15180020	20020131	1	900000000000207008	181752003	304025000	0	116680003	900000000000011006	900000000000451002
15181024	20020131	1	900000000000207008	181752003	44947003	0	116680003	900000000000011006	900000000000451002
15271026	20020131	1	900000000000207008	181821009	181817002	0	116680003	900000000000011006	900000000000451002
15272022	20020131	1	900000000000207008	181821009	35769007	0	116680003	900000000000011006	900000000000451002
15322023	20020131	1	900000000000207008	181846009	65985001	0	116680003	900000000000011006	900000000000451002
15324024	20020131	1	900000000000207008	181847000	11808007	0	116680003	900000000000011006	900000000000451002
15325020	20020131	1	900000000000207008	181848005	49967005	0	116680003	900000000000011006	900000000000451002
15326021	20020131	1	900000000000207008	181849002	69950008	0	116680003	900000000000011006	900000000000451002
15327028	20020131	1	900000000000207008	181850002	21452006	0	116680003	900000000000011006	900000000000451002
15328022	20020131	1	900000000000207008	181853000	8983005	0	116680003	900000000000011006	900000000000451002
15335025	20020131	1	900000000000207008	181856008	361282000	0	116680003	900000000000011006	900000000000451002
15337022	20020131	1	900000000000207008	181857004	362911005	0	116680003	900000000000011006	900000000000451002
15341021	20020131	1	900000000000207008	181859001	89836005	0	116680003	900000000000011006	900000000000451002
15342025	20020131	1	900000000000207008	181859001	362910006	0	116680003	900000000000011006	900000000000451002
15363028	20020131	1	900000000000207008	181866000	89836005	0	116680003	900000000000011006	900000000000451002
15364023	20020131	1	900000000000207008	181866000	361282000	0	116680003	900000000000011006	900000000000451002
15365024	20020131	1	900000000000207008	181867009	181866000	0	116680003	900000000000011006	900000000000451002
15366020	20020131	1	900000000000207008	181868004	181866000	0	116680003	900000000000011006	900000000000451002
15369029	20020131	1	900000000000207008	181870008	181866000	0	116680003	900000000000011006	900000000000451002
15370028	20020131	1	900000000000207008	181871007	181866000	0	116680003	900000000000011006	900000000000451002
15371029	20020131	1	900000000000207008	181872000	181866000	0	116680003	900000000000011006	900000000000451002
15372020	20020131	1	900000000000207008	181873005	181866000	0	116680003	900000000000011006	900000000000451002
15373026	20020131	1	900000000000207008	181874004	181866000	0	116680003	900000000000011006	900000000000451002
15374021	20020131	1	900000000000207008	181875003	181866000	0	116680003	900000000000011006	900000000000451002
15375022	20020131	1	900000000000207008	181876002	181866000	0	116680003	900000000000011006	900000000000451002
15377025	20020131	1	900000000000207008	181877006	181866000	0	116680003	900000000000011006	900000000000451002
15378024	20020131	1	900000000000207008	181878001	181866000	0	116680003	900000000000011006	900000000000451002
15382021	20190131	1	900000000000207008	181879009	244544001	0	116680003	900000000000011006	900000000000451002
15383027	20020131	1	900000000000207008	181880007	89836005	0	116680003	900000000000011006	900000000000451002
15384022	20020131	1	900000000000207008	181880007	362911005	0	116680003	900000000000011006	900000000000451002
15385023	20020131	1	900000000000207008	181881006	181880007	0	116680003	900000000000011006	900000000000451002
15386024	20020131	1	900000000000207008	181882004	181880007	0	116680003	900000000000011006	900000000000451002
15387026	20020131	1	900000000000207008	181883009	181880007	0	116680003	900000000000011006	900000000000451002
15388020	20020131	1	900000000000207008	181884003	181880007	0	116680003	900000000000011006	900000000000451002
15393023	20020131	1	900000000000207008	181886001	77208007	0	116680003	900000000000011006	900000000000451002
15398025	20020131	1	900000000000207008	181891000	35475002	0	116680003	900000000000011006	900000000000451002
15399022	20020131	1	900000000000207008	181892007	20561003	0	116680003	900000000000011006	900000000000451002
15401027	20020131	1	900000000000207008	181894008	40349000	0	116680003	900000000000011006	900000000000451002
15402023	20020131	1	900000000000207008	181895009	11016002	0	116680003	900000000000011006	900000000000451002
15403029	20020131	1	900000000000207008	181895009	14806007	0	116680003	900000000000011006	900000000000451002
15405020	20020131	1	900000000000207008	181896005	54219001	0	116680003	900000000000011006	900000000000451002
15406021	20020131	1	900000000000207008	181897001	41860006	0	116680003	900000000000011006	900000000000451002
15409025	20020131	1	900000000000207008	181899003	1172006	0	116680003	900000000000011006	900000000000451002
15410024	20020131	1	900000000000207008	181900008	314715009	0	116680003	900000000000011006	900000000000451002
15411023	20020131	1	900000000000207008	181901007	314715009	0	116680003	900000000000011006	900000000000451002
15413021	20020131	1	900000000000207008	181902000	48928005	0	116680003	900000000000011006	900000000000451002
15414026	20020131	1	900000000000207008	181903005	69856001	0	116680003	900000000000011006	900000000000451002
15415025	20020131	1	900000000000207008	181903005	280730000	0	116680003	900000000000011006	900000000000451002
15416029	20020131	1	900000000000207008	181904004	360836007	0	116680003	900000000000011006	900000000000451002
15417022	20020131	1	900000000000207008	181904004	2305000	0	116680003	900000000000011006	900000000000451002
15582022	20020131	1	900000000000207008	182022001	72879000	0	116680003	900000000000011006	900000000000451002
15583028	20020131	1	900000000000207008	182023006	67094005	0	116680003	900000000000011006	900000000000451002
16004024	20020131	1	900000000000207008	182360002	55610004	0	116680003	900000000000011006	900000000000451002
16005020	20020131	1	900000000000207008	182361003	49129006	0	116680003	900000000000011006	900000000000451002
16006021	20020131	1	900000000000207008	182361003	166962007	0	116680003	900000000000011006	900000000000451002
16007028	20020131	1	900000000000207008	182362005	166962007	0	116680003	900000000000011006	900000000000451002
16008022	20020131	1	900000000000207008	182362005	68823006	0	116680003	900000000000011006	900000000000451002
16010024	20020131	1	900000000000207008	182363000	245916004	0	116680003	900000000000011006	900000000000451002
16011023	20020131	1	900000000000207008	182363000	360813003	0	116680003	900000000000011006	900000000000451002
16012027	20020131	1	900000000000207008	182364006	360813003	0	116680003	900000000000011006	900000000000451002
16013021	20020131	1	900000000000207008	182364006	245922008	0	116680003	900000000000011006	900000000000451002
16014026	20020131	1	900000000000207008	182365007	245861004	0	116680003	900000000000011006	900000000000451002
16015025	20020131	1	900000000000207008	182365007	182359007	0	116680003	900000000000011006	900000000000451002
16016029	20020131	1	900000000000207008	182366008	182359007	0	116680003	900000000000011006	900000000000451002
16017022	20020131	1	900000000000207008	182366008	245889001	0	116680003	900000000000011006	900000000000451002
16018028	20020131	1	900000000000207008	182367004	245966005	0	116680003	900000000000011006	900000000000451002
16019020	20020131	1	900000000000207008	182367004	182359007	0	116680003	900000000000011006	900000000000451002
16020025	20020131	1	900000000000207008	182368009	166962007	0	116680003	900000000000011006	900000000000451002
16021026	20020131	1	900000000000207008	182368009	6404004	0	116680003	900000000000011006	900000000000451002
16024023	20020131	1	900000000000207008	182371001	245916004	0	116680003	900000000000011006	900000000000451002
16025024	20020131	1	900000000000207008	182371001	360816006	0	116680003	900000000000011006	900000000000451002
16026020	20020131	1	900000000000207008	182372008	360816006	0	116680003	900000000000011006	900000000000451002
16027027	20020131	1	900000000000207008	182372008	245922008	0	116680003	900000000000011006	900000000000451002
16029029	20020131	1	900000000000207008	182373003	245861004	0	116680003	900000000000011006	900000000000451002
16030023	20020131	1	900000000000207008	182373003	182370000	0	116680003	900000000000011006	900000000000451002
